city,state,latitude,longitude,
Tilopi,WY,46.03625,28.68409,
Ehicesla,VT,82.66896,116.84985,
Kabcetziz,VA,70.84862,86.31617,
Emnori,NY,47.48055,140.6477,
Seegomi,RI,17.29756,81.1356,
Bocaha,AS,-21.01486,95.43748,
Tedtahbu,PR,62.44855,29.17096,
Aduwacem,NM,23.39227,159.81478,
Setakzu,AA,-79.02665,28.33569,
Fonifja,MH,64.66005,128.17775,
Irifizap,MO,74.55047,35.35633,
Fanokuzu,AZ,43.99291,179.10333,
Awuzofe,CO,84.71459,65.53916,
Lotfehcot,IN,-37.37355,92.64026,
Vopizos,MA,-30.00294,124.25063,
Mojupoor,NJ,89.06814,33.96191,
Pophero,NJ,-49.46134,153.11814,
Gekolobu,AP,2.19951,36.95242,
Cebtoki,UT,-31.22001,109.13591,
Izocemkov,GA,89.00789,23.01921,
Lejetew,LA,-80.88722,97.90356,
Cahioj,NV,-13.32441,83.25506,
Ajtifho,MP,-18.43956,165.53699,
Begiun,CT,-28.57566,26.31903,
Wicivakaz,NE,-51.62781,41.62085,
Cabojmu,OR,-19.92901,11.97352,
Tujjavduh,UT,-15.34686,42.72924,
Golimew,PA,-24.27753,143.87345,
Rerurtug,NC,31.61719,47.919,
Dimhiliri,DE,-45.62957,138.63514,
Veposku,VA,-45.05305,103.45466,
Dusaum,MN,-0.7617,12.91595,
Ipocowajo,GA,68.3266,5.62662,
Gonpizuh,NC,-17.99524,23.21185,
Cugzadoke,KS,-2.28495,42.56726,
Kukawmal,CT,-47.06602,47.94701,
Resuzoh,LA,-68.54066,129.32445,
Vewurob,TN,67.89555,51.7936,
Sibifhi,TX,-76.04685,25.90675,
Gabuvhac,FM,1.19193,50.64383,
Fofojvus,WY,-78.30992,55.91606,
Tasvajiv,AE,14.97615,69.89416,
Hibmejumo,KY,16.51643,74.75215,
Ohoefca,LA,-81.98172,49.73773,
Naczadoc,IN,4.65721,177.84705,
Zahohliz,AK,79.97355,101.72693,
Rocotri,VI,-76.81429,78.15139,
Raljalmof,ND,-5.0368,127.43774,
Dupevoba,UT,27.78426,170.63167,
Piojasa,AK,59.85364,14.11281,
Rejgije,LA,-85.19987,8.83551,
Suerked,AL,-30.33246,68.04244,
Uviuvurev,FM,39.36513,178.11412,
Olnidrig,ND,11.82044,87.15871,
Hozhaji,MT,33.49628,56.06065,
Coefil,MA,-81.83953,55.80238,
Duhava,NH,-14.53989,86.05392,
Daerkow,OH,-62.83606,51.32688,
Bipaka,IA,26.16116,147.68698,
Simnucjo,AZ,11.74969,91.07309,
Uvjabwi,MH,72.9581,141.68531,
Jaucju,MP,21.28203,96.04873,
Bisutow,LA,48.35996,62.52314,
Gutiep,SD,-70.18382,45.40475,
Deacew,AZ,-28.87346,160.03644,
Moefup,AE,-32.5346,138.22925,
Porjuhmub,CA,-4.19832,112.63334,
Vikzeroz,CT,30.31376,128.44499,
Elipoce,IA,30.21986,149.06596,
Pacavadag,WV,-85.48533,71.89499,
Ejcipu,AZ,49.45414,117.20112,
Cudocsaf,UT,9.84933,164.37592,
Iboakoju,AK,84.92688,107.19887,
Zowutti,TX,63.36823,109.50358,
Gohedu,NM,41.1915,7.80625,
Gelafeti,FL,44.55049,124.993,
Sitmopo,WV,-31.85692,108.80985,
Danteniga,OR,46.7154,125.03248,
Keijba,NE,63.35032,133.45122,
Safasini,MD,70.57615,165.08546,
Gaganobi,IL,-26.83192,70.58439,
Nirienu,GA,-44.56344,142.87946,
Gibafoh,MA,-49.82792,73.93162,
Cicigla,GU,-56.07306,43.12545,
Lusoju,IA,-52.73989,117.05434,
Rejlofcu,MN,-32.46248,174.47513,
Neibbu,OK,74.12898,60.04388,
Fegacbid,LA,-49.20606,41.47697,
Kuriuh,MT,-66.44978,132.08753,
Lodujha,VT,-69.16227,90.41027,
Jizujo,RI,-73.3947,113.05147,
Osahunu,AK,17.74888,42.22154,
Vidsiis,PA,-7.88523,159.02639,
Tukunzop,FM,-42.25901,80.52428,
Vitojad,VT,-68.43194,154.98015,
Fegluco,AP,-3.63273,49.59757,
Libnaril,WY,-79.14099,54.02376,
Ennagop,IN,4.54623,132.69552,
Mimavopuf,VA,41.80296,136.61842,
Bejormuc,CT,66.94261,157.26608,
Ovutamuk,GA,-23.75208,164.4008,
Zesawvu,HI,-26.73869,125.43948,
Asebiftub,PR,89.55398,5.2466,
Wopdidgi,MP,-19.67518,3.89632,
Olmovke,AZ,-35.80495,133.63928,
Leruhrid,UT,21.25732,110.18128,
Cabmepwe,PR,-73.58593,43.35916,
Suifuge,VT,14.15535,160.68843,
Iwanobuh,WY,17.11335,33.40479,
Zetteir,GA,25.35302,148.59968,
Lisofa,MT,-25.52291,16.67895,
Bizvevfev,AZ,-83.17386,33.82049,
Ficziom,GU,23.84815,137.00627,
Vejobmin,TX,85.68426,105.60223,
Gedpawo,KY,-48.31097,45.514,
Lujebcig,LA,15.45548,156.31785,
Vasogoiku,MP,-85.22492,160.13056,
Colebi,IL,-34.14144,129.69911,
Tehwute,IL,60.33302,162.12105,
Ussiric,LA,-70.9529,79.47734,
Beukaka,OK,35.7645,165.89808,
Vodezdes,IL,53.13339,27.0423,
Mapuwat,FM,-4.16208,165.39013,
Lokcusvid,KY,-87.27372,174.58235,
Beacuof,ND,22.48191,159.64683,
Lodcabap,KY,-15.18643,112.16653,
Cechidaj,DC,-83.42625,112.84401,
Ovokike,MD,-50.5088,1.20089,
Dajcocak,HI,42.33243,99.2117,
Pivsonja,TN,83.54343,115.15223,
Rilagoh,VT,3.3806,30.73564,
Ficimula,IL,-76.78406,179.33538,
Cowganho,TN,-82.72703,137.4461,
Cecruzur,MI,73.19598,61.24885,
Owpamdew,AP,21.20007,100.43473,
Zefooge,MT,48.7907,138.78075,
Tiwiuj,MH,-82.3443,110.62721,
Noofkus,FM,49.77233,175.72674,
Cevhocga,DE,1.90288,114.84578,
Uphazaki,NM,5.77467,66.79992,
Dacazcek,MT,23.95623,32.2164,
Cepihjo,MO,53.69919,132.00829,
Haonenof,NH,-87.31375,113.4184,
Jotfibdul,SC,37.503,171.64807,
Uvjicko,AK,-79.54017,41.05307,
Ozporja,UT,-18.38657,37.31888,
Vetluro,NJ,47.29362,112.56196,
Esdoup,NY,-60.36506,125.66867,
Bacirzu,RI,34.55903,118.01409,
Fensevcec,IL,84.62604,27.95058,
Colalimi,OH,-32.86652,71.66241,
Jigcabo,MA,52.98238,53.33506,
Etfihon,VI,-54.99774,61.1342,
Hapaeju,NH,62.77298,105.23211,
Ricomres,IA,17.63095,23.81117,
Zucifhuk,KS,-82.89574,19.11269,
Cutijaw,IN,-56.51242,128.37769,
Wovipiwi,TN,-20.61502,103.55923,
Cobodfi,MA,52.97564,41.68851,
Leptelip,ID,-43.59872,27.74622,
Govlunhi,MH,1.56957,139.20431,
Dapectap,MP,9.95675,22.11805,
Amhieru,SC,-16.93679,14.00314,
Olidoga,PA,84.40684,79.273,
Iwbevnap,AE,49.50872,39.71376,
Awajijek,AZ,19.26699,76.18586,
Rirrewep,FM,-56.33567,176.76719,
Niamooke,PA,34.34331,176.74421,
Naucsa,KS,43.79719,83.81781,
Welees,VT,63.98598,88.80716,
Vivorif,AS,-84.70081,81.79593,
Sitalvud,VT,59.24264,109.80141,
Ugkijri,PR,70.8214,160.14026,
Zevfejwi,SD,-44.11439,119.3231,
Hovoaso,AA,-16.48867,92.52537,
Lejifip,PR,49.00416,57.2603,
Wisrasmaw,FL,41.39371,91.24854,
Telowju,KS,32.59167,19.38221,
Wuflahgeg,TN,-77.35872,6.84585,
Joetroh,TN,72.29326,87.90421,
Nahukmi,WY,-62.30863,52.61254,
Ujuuguzo,SC,20.91058,25.0642,
Rettognos,MP,5.3031,21.88827,
Couligo,CT,-50.79386,20.50459,
Mibazo,AK,85.56843,1.50959,
Vurihar,SD,-11.48447,21.52084,
Carocsod,FL,-50.16678,63.45578,
Udeevit,NH,-61.91849,166.54916,
Muvonon,CA,62.24452,81.96806,
Ubewavre,DE,-4.53533,99.69872,
Torohufid,MN,30.17106,160.56599,
Mifmaboh,NE,55.9851,114.01667,
Zaocrej,WY,-46.25846,3.00864,
Dosojas,IA,63.54622,87.3586,
Ivurebi,FM,-8.97783,69.45712,
Fubhahag,MT,-4.76247,58.57041,
Iwnokfi,UT,42.3981,89.78088,
Gaafujo,ME,-39.6075,65.84695,
Juskalku,ME,-51.72239,171.2744,
Rokjonup,IA,52.90597,166.29253,
Watdiez,KY,-12.38193,161.95343,
Miwannal,ID,14.43924,150.63171,
Micvenaf,HI,1.5343,122.80048,
Rarubda,MH,-86.92323,123.04446,
Tettoiz,LA,9.3727,133.38554,
Tiwvavac,OR,-49.33563,60.07194,
Ipvucga,GA,31.06339,60.88753,
Azaasom,OH,27.65812,24.00825,
Dusruwog,AP,-76.85645,114.97408,
Mafrovuj,GU,62.27731,157.69864,
Otuwhaz,AA,-67.98845,84.42958,
Mupimo,AS,-40.90941,109.29406,
Juduewi,RI,-79.93411,145.03531,
Gohgoku,WA,-1.00244,2.05178,
Palagmis,MA,-36.99102,33.46201,
Odavedwuh,NC,-17.75951,22.05875,
Hosjoak,SC,-67.34783,80.77374,
Pijobmi,AS,64.29599,59.7585,
Hubulno,PR,26.60556,95.12477,
Pecafim,MO,76.89476,56.99059,
Idavieco,ID,-56.55807,43.59451,
Covine,PA,-72.19511,7.29204,
Miohruc,ID,-72.2507,103.73345,
Faodziw,IL,7.1163,56.28041,
Pevrafi,MT,-41.11144,71.7588,
Joencez,LA,-82.68918,178.57379,
Zeticzu,VI,-88.64551,172.26827,
Acpepeju,GU,62.7681,71.74547,
Vooninit,NH,49.258,114.70213,
Mutifoom,OH,-35.79724,48.70819,
Bibpesjoj,CA,52.45707,129.05032,
Ewmuab,WI,17.11869,97.57753,
Vianubol,AZ,-59.92314,169.6727,
Urouweguh,NV,-85.4907,31.25225,
Duzurzu,NV,72.99014,11.68987,
Hicikne,IN,66.73344,83.4888,
Vikutupe,SD,-17.7457,132.83022,
Vatefwo,RI,83.54315,24.21791,
Fajacjo,AZ,-17.67423,25.83175,
Dopwizag,WI,70.45897,151.17744,
Beinuhov,MS,1.4141,149.1534,
Cocownuv,PA,-60.50066,118.97558,
Anipnuv,WA,72.16814,55.43554,
Wisanpi,FL,74.34588,106.45768,
Zovzozo,ND,-75.17185,40.92861,
Amavemo,IL,69.22343,118.57201,
Gobcuaz,AZ,14.02288,139.94564,
Pughuluf,PA,23.67494,119.23046,
Berebwuw,CT,-22.52966,90.11301,
Degsede,TX,65.73689,35.74955,
Donzumki,FL,-60.83722,141.12115,
Vebhowfaz,NC,79.1461,12.25998,
Revedbuv,NM,52.22106,125.76589,
Vebirmof,SD,38.88532,122.26619,
Morubuj,MA,-40.14593,79.2905,
Garotoede,AL,-53.59507,39.51164,
Bitporon,MO,52.43943,158.97145,
Dozeffoz,CO,18.92886,149.41371,
Azecear,KY,6.95635,55.60175,
Sebutzij,IA,-52.0907,115.68746,
Ribowop,NV,-57.5058,57.94786,
Esgatzu,AP,20.99793,82.62502,
Duumvop,AR,-36.35438,16.84594,
Tapaclab,NJ,-44.40291,111.90482,
Pibofoec,OH,-68.35756,82.72137,
Fireburir,CO,-10.59378,157.59382,
Amoucuiko,TN,0.41715,87.06286,
Ahavazi,CO,34.04788,90.64735,
Nafcuto,PR,-17.0454,91.99205,
Iluwaweb,MP,-77.04195,114.03545,
Cisrajir,IL,-83.88183,152.19843,
Egeska,NY,0.10342,57.62413,
Selileg,AR,87.97594,144.98951,
Zankulib,MH,-3.65321,73.70828,
Bavepi,MH,-36.08775,79.87837,
Logebhe,NV,47.30577,153.9467,
Gagwihat,FM,-19.12202,19.54112,
Sivucoju,IL,45.38748,26.12983,
Zebetzi,MO,17.6084,91.51645,
Pahfigomi,AZ,-39.07027,168.97462,
Busizar,AS,-89.30387,174.37111,
Upefpuj,AS,77.92022,91.19577,
Iweconig,KY,-26.66456,111.43073,
Cijupzef,NY,-5.66742,142.85844,
Fagjujgol,AP,-5.30199,117.92806,
Naspinham,CT,52.37879,8.14992,
Cozcahaje,AZ,62.5772,33.48428,
Zapjedmid,ME,-19.52132,73.3074,
Vewicuce,AE,-64.37765,136.54099,
Migurew,MS,-6.37686,171.01981,
Onulogoga,AA,1.8848,128.42114,
Wejuhbup,CO,-84.43283,132.06575,
Udwoma,NV,7.06812,130.17706,
Guhofo,TX,-76.56093,129.69657,
Geszoun,VA,-54.57554,91.30349,
Tuvusiuve,GA,16.10183,101.25854,
Ollojtid,TX,66.54298,113.81089,
Gumtiake,IL,-35.12726,41.56677,
Uvisaze,CT,86.70811,38.37598,
Masgagah,NJ,11.92171,149.97296,
Bonikec,NJ,66.63531,55.72576,
Pezitoj,NY,26.91217,148.93197,
Firutcoz,NH,12.93444,65.99986,
Towmalo,NC,-21.0302,81.55887,
Nurusget,NV,-10.89932,24.10803,
Banmehi,AS,78.14374,9.00172,
Doozevu,VT,-42.06981,118.20285,
Biekucul,WV,-40.61771,151.18798,
Ikzehow,MT,28.09321,138.16114,
Recocuk,IN,-82.0028,80.4611,
Lemejew,MA,79.40744,47.30578,
Vatopagu,HI,24.24601,105.61743,
Idjutuk,MD,36.04165,108.13471,
Mezdegimu,VT,-87.81009,78.45751,
Picaoge,TX,57.28663,1.02302,
Siczivmom,TX,41.74847,86.62139,
Dojhofel,WV,67.39094,163.11901,
Tiputgez,VI,-66.29953,59.4095,
Ohuhovda,RI,43.36719,129.96165,
Wogicatu,SD,25.76904,80.51759,
Owvokawu,VI,15.53416,38.48019,
Mewonmu,TN,45.65787,10.06611,
Lasahkic,MO,-4.35821,115.63984,
Fuutoiwu,KY,82.46338,125.11394,
Lalbiti,LA,2.52401,173.74158,
Cagupa,KY,-33.95297,53.52077,
Ciluliwid,CT,8.56734,163.44333,
Wokonzic,MA,-47.80915,38.24451,
Jobduwuh,AS,60.70454,117.85047,
Jodduzsu,ME,-58.25093,68.64418,
Nurovfiv,AP,67.61654,116.56579,
Jodpihob,ND,-46.0609,97.37961,
Maimepig,PA,71.96578,146.77828,
Inbucvew,MI,58.52902,4.4987,
Jozuni,IN,-71.78927,28.24174,
Pogorud,GU,3.77802,74.38651,
Horuot,HI,87.6983,168.14434,
Hohifuha,AA,-82.85649,18.9429,
Hafagadi,FM,-56.97764,178.37726,
Josahuwa,IN,-21.98536,91.05513,
Jakvogob,AL,-20.89074,92.32054,
Koikleb,MS,85.37822,3.79624,
Apjasac,FL,53.47922,0.52519,
Mewupam,NY,-28.55858,114.55068,
Afuohuwe,CA,79.15192,149.10493,
Enalici,WI,-73.91588,75.73314,
Mumkebap,NE,-83.61432,61.97403,
Rapana,MP,38.12917,46.78408,
Dafegemo,IL,-75.5655,74.55221,
Colisvac,VI,9.45008,136.29086,
Bosuwu,MI,-30.05069,45.44996,
Pullazfa,KS,55.80427,34.53034,
Gagejdu,GA,53.81238,95.4996,
Bauwato,ME,-58.70685,120.4447,
Oladude,OH,16.75579,137.78887,
Gurocod,CA,-3.15349,42.08098,
Gejiuj,MA,51.56491,21.14813,
Jatonov,OH,5.26658,109.55353,
Pivbulu,IN,73.62205,8.79286,
Imobolwe,AE,78.01859,152.74851,
Zimenuv,FL,-79.49479,98.52878,
Gavtemot,GU,-33.78716,166.99189,
Suhjewu,MO,57.91007,129.52227,
Daonazof,VT,18.96541,109.56929,
Ahisale,DE,87.90017,21.22618,
Efgiwog,KY,-33.91149,13.01698,
Wurrurpu,FM,76.95987,68.49979,
Vodipvoh,SD,-39.15967,102.74295,
Igeojega,FM,7.54381,166.05367,
Pimnote,MP,77.57734,178.35361,
Ikiumure,MO,34.90083,168.93722,
Kosifmu,MH,-2.31703,66.63799,
Zobubbic,MS,-74.4203,0.82891,
Oteracit,IN,14.85565,154.61012,
Jichises,VA,-27.69595,9.0231,
Ihhene,HI,11.79814,90.18421,
Nadpuot,PA,-29.12957,93.5652,
Vidofvi,AS,14.61001,59.26978,
Kodnunsog,NJ,-12.79833,51.09302,
Rulnadmib,FM,-36.12119,65.28063,
Liarned,MI,-49.38094,101.14196,
Ibvelol,ID,-3.21046,102.27426,
Sokduen,NM,-10.25574,158.68836,
Sielhol,ME,87.10795,40.17757,
Upojetpat,AP,11.62112,72.34132,
Vacetu,MT,36.82252,166.645,
Adolocote,NJ,3.15936,30.09649,
Piscoduw,SD,-55.52689,6.42704,
Tifekkip,NY,55.26947,38.69355,
Kaahuoz,MN,-53.65085,127.43541,
Pilika,NH,37.41331,82.76974,
Mejzopit,WY,-16.68983,1.05477,
Jabkovni,AE,10.01036,13.91731,
Jaobmam,MT,-16.37857,33.04559,
Agcuzta,UT,77.58437,59.80415,
Hotvule,WY,47.57876,22.20145,
Olwocis,AK,18.61372,4.16841,
Rodvassuk,MA,13.37483,108.89974,
Ewierpa,TN,-54.89187,135.61738,
Awdaruza,ME,34.09557,162.54811,
Ractujma,RI,-11.34509,35.4381,
Cifeca,AS,33.29886,170.89399,
Hedrali,CA,73.97052,83.93318,
Vagefuvu,MN,-57.94077,27.60087,
Rujukedos,GA,-72.45069,84.0875,
Hoknihu,VT,78.22469,128.75559,
Lokjetor,VI,-20.42788,75.14848,
Ehanule,AK,82.3918,43.04155,
Jefewabu,IL,-40.07679,146.11315,
Obuithif,OH,84.78836,85.13526,
Emunape,AR,-64.21475,108.78387,
Pezukun,CO,-29.30787,169.79733,
Velpegna,IL,-40.06812,94.17672,
Wuobbic,MO,-7.68538,161.28015,
Omtufuji,DC,-87.08504,57.62703,
Nofaawi,NV,-84.51422,124.76219,
Nesilhu,AL,-3.87887,115.83965,
Iwfabril,WY,72.2825,3.55609,
Lusdilsen,FL,-14.11117,91.84626,
Kurpufgod,PA,-19.71643,72.61125,
Lekjeizi,OK,15.42098,62.75384,
Idulirri,OR,-52.05273,79.97541,
Ficohme,AK,-25.38149,71.02753,
Umusemwe,TX,-63.95665,125.91119,
Valitak,RI,-23.572,147.2266,
Fedreca,CT,84.99666,52.14763,
Vugulgo,WY,-42.48813,118.48411,
Divene,HI,-38.36651,88.21445,
Desaceifa,CO,-87.85504,115.07575,
Imsope,ND,43.04762,39.54603,
Vioromuz,NE,88.5216,10.11295,
Ponafuj,SD,-1.44124,51.4562,
Nojzuzip,ID,-60.25279,82.26142,
Caurilar,IL,9.7651,22.95532,
Sakurgej,TX,78.29717,55.7636,
Vojemij,WV,83.46154,87.02648,
Uhkogdu,PA,7.74826,99.37949,
Gahvider,MO,18.73269,78.92237,
Jiforuri,VI,-2.06136,160.59427,
Wilikar,AK,84.75729,126.26524,
Izvebca,AR,82.32212,50.0668,
Ucihaffes,NV,-44.55663,162.39188,
Viopedaj,VT,57.00318,7.09587,
Ohfoho,GU,30.73624,82.50405,
Kipnaaw,MD,-2.58865,124.72089,
Hihdemi,ND,81.71174,119.93764,
Zuzofte,TX,-25.59192,19.6529,
Ebpatfo,RI,-52.79568,37.69208,
Tiutica,NV,-57.67412,173.60679,
Refelatuv,MS,20.00704,22.95206,
Zawpemi,WA,-43.56291,177.00396,
Setruviz,AL,58.09937,6.85214,
Nisuggi,NC,32.92368,83.43704,
Pomubuh,NH,-81.69475,157.60155,
Wotogaj,AK,-65.05286,113.30636,
Ubhais,MP,-41.90875,32.61236,
Wivufiz,FM,-89.89868,3.80774,
Dobeewe,NY,27.8567,6.75942,
Henbiedu,VI,31.47418,16.86225,
Laziswe,SD,51.80839,4.74402,
Ethisita,AS,-4.82233,93.48613,
Cesemhes,KS,-47.15275,163.09868,
Oriwegig,NV,74.73706,23.87671,
Fenfangu,AA,72.27731,166.48623,
Zidbuacu,PR,17.8826,9.60303,
Cipempub,VT,30.32581,136.35164,
Vuvogos,OR,-2.46439,8.0526,
Jatagum,WV,-35.75917,153.58695,
Woujta,SD,38.68539,83.9489,
Buzilo,OR,-45.17513,83.87411,
Gupifba,NH,-32.87958,178.55085,
Rigboohu,OK,14.60586,112.7199,
Zipiza,AS,-26.27581,143.48369,
Nomuslis,AP,14.39785,64.81209,
Mafola,OK,-70.30484,104.10182,
Voojila,VA,-11.82104,168.99041,
Worfalvuk,NJ,-73.95306,138.37059,
Utbufnad,NJ,45.89981,115.54244,
Reonuke,DC,42.87963,80.66471,
Muwupdut,UT,-10.22358,133.33061,
Voamuh,MO,-73.11835,68.93858,
Bezcoset,KY,88.87938,159.62376,
Hotiuj,MN,70.01291,135.68203,
Ideozfed,FM,-59.58569,145.36674,
Bioboju,MT,-43.42566,8.5111,
Igsiniw,ME,54.2774,149.16046,
Mogakozi,MP,76.64111,23.20054,
Biubuipa,AZ,-6.09681,35.67537,
Gemokes,GA,-67.56039,10.47685,
Ujpande,MS,7.864,133.23207,
Ocrezge,MN,5.09908,133.86047,
Cunawijic,LA,70.45508,48.16679,
Efomesu,DC,-23.66679,7.59604,
Liszeuf,NH,-21.4043,142.10557,
Iniupkuw,NM,65.2143,136.20181,
Santiej,VA,-47.34139,79.33369,
Azrifes,CT,-65.45256,114.51554,
Agvigfuh,VT,56.00669,94.98172,
Odpuaz,ME,76.06395,31.39901,
Ipimuhaj,IL,71.18313,23.7572,
Kefelke,AL,-78.4603,125.62984,
Zovcitha,WV,62.47931,46.34136,
Peceseh,WV,3.91236,135.09844,
Esvudsub,MH,31.1413,151.2582,
Ovazpus,FM,-17.36887,26.54178,
Inmawsuf,NY,-21.07504,101.1842,
Dujzipin,NM,-70.07982,50.93525,
Siwkimit,WI,51.42596,108.87901,
Akadojih,FM,9.89367,151.13737,
Hemgakva,MD,-5.01498,135.94851,
Sedewu,CT,-55.14252,120.85309,
Majiwoh,AE,-59.72649,32.59963,
Keveih,NY,21.91271,38.26826,
Cabofbe,NV,-7.49395,123.53184,
Jerimi,KS,-62.31687,3.62427,
Nuvilov,KY,-33.92331,123.95907,
Hodevjaz,UT,18.09701,10.50591,
Socoife,NC,44.04595,22.66754,
Cusalli,NV,-72.34559,13.2533,
Hakworcuf,KY,-80.56465,56.90686,
Aheregad,NM,-51.77458,134.59842,
Okkapkib,NV,70.98806,106.14491,
Lefiwo,IL,80.50117,37.76069,
Bewzupomu,MO,-30.33826,129.5588,
Fiweppu,PR,-35.86984,113.55746,
Lomocil,KS,23.00767,13.60268,
Sakzubtim,ID,84.62617,74.54796,
Newvalo,VT,51.65075,123.95298,
Irloccuz,WY,-29.51231,62.8276,
Nudedin,VT,13.4561,5.88578,
Jahesda,OK,-81.52836,8.65292,
Focfimup,MH,88.60981,96.83523,
Nigouwa,CT,-53.42295,95.72252,
Igzeja,AA,84.16442,105.76421,
Akegakwi,AE,19.42736,155.87211,
Morutu,MT,-45.30634,53.87549,
Guripji,MT,-88.0999,26.30281,
Naceruf,IN,15.82347,13.76009,
Volfofad,VI,-38.15513,9.18454,
Etpitme,ND,-15.05216,38.47619,
Beksede,UT,9.36452,114.00921,
Muitpuv,VT,76.16902,134.30016,
Hihirma,MT,12.01891,149.66877,
Cojafwun,AL,-51.70273,8.07391,
Ajcivfoc,VT,73.64629,40.26287,
Anerilnar,ME,-23.90824,42.5608,
Tejiido,GU,10.66084,138.48095,
Buhodeha,GU,-83.80493,157.06174,
Gadzempe,SD,-64.64198,140.45539,
Beospa,VT,-69.21961,5.15825,
Devzinjo,ID,-69.83618,175.64925,
Ogapemaj,IL,-52.79606,13.37249,
Soevidig,WI,81.14541,96.48191,
Acemuf,AL,18.35716,9.79321,
Vubgiasa,ND,75.05974,159.84967,
Sehamaku,WV,42.04039,26.73357,
Fedais,WI,75.4878,79.01763,
Bejvihrir,FM,-58.12496,35.49554,
Doumol,WA,-20.79213,25.72308,
Cugjembub,GU,64.79908,178.8223,
Jesukrec,MD,82.38976,66.69137,
Odatuoz,SC,-60.15496,151.87716,
Hopzili,SC,68.37984,142.58211,
Nohocego,SC,-54.34991,46.26488,
Larmilfaw,IN,87.32301,94.96086,
Guopiuc,CO,56.28263,130.50306,
Venelif,MH,-58.36774,28.47191,
Coelco,OR,-88.48261,29.16566,
Namcajo,MN,-8.93011,145.88475,
Cenepnam,WI,32.71215,151.42171,
Darunra,VT,-88.61624,11.82153,
Tuutiuk,MS,-80.30971,178.63655,
Bilgorpi,SC,-80.22443,142.00026,
Keoremaj,TN,71.31689,56.25894,
Vobemih,NH,84.79165,72.14013,
Fugivi,PA,-28.86052,55.46406,
Rechaik,FM,29.00506,83.66986,
Azoukoavo,NH,-3.6175,34.96083,
Midumbu,MO,34.57336,75.20667,
Tijkujguk,ME,17.38288,167.62314,
Hefzeju,DE,83.7313,122.28265,
Ocoherzoz,NE,51.48815,41.21837,
Demcefvi,CO,-47.50022,52.453,
Sutburte,MD,78.36666,83.80648,
Eziukfid,MI,80.50211,172.10649,
Canesot,MD,-35.99716,24.90423,
Pidazitof,MH,-80.40898,101.71209,
Upwiku,NE,74.90499,48.82192,
Ozcodzuz,AP,27.90942,64.36183,
Maaguwa,MI,1.7584,49.53789,
Zibjiat,MI,52.32844,31.90128,
Onebolut,IL,-26.39435,123.20391,
Befbuwe,VA,-8.45902,67.50443,
Vocnakas,NJ,-71.06251,14.47053,
Banujnup,DC,-15.18972,69.64933,
Bujuda,WV,36.0038,63.32734,
Tatadjiw,AE,39.37951,34.9076,
Ifogafu,LA,-87.93857,12.87548,
Balbugko,MH,27.92331,40.33222,
Vadovpu,AS,-83.64474,33.64971,
Bisopcoj,GU,-52.18653,143.79079,
Upefofah,SC,-13.67162,26.66235,
Jaggikele,FM,-25.04637,81.42883,
Ubheofa,SD,76.8085,126.84915,
Lalupije,NV,-38.80211,147.4298,
Lehotfut,PR,15.59569,22.47855,
Ipupovo,NH,-25.749,13.58147,
Ohoporom,OK,85.16154,172.4924,
Zigaraenu,NH,-17.04967,97.52114,
Ahivewtu,CA,-36.828,96.68181,
Anekifuw,KY,-15.13622,146.70324,
Kuesuigo,MT,-13.82394,53.55664,
Baduspo,WA,-3.5749,63.93681,
Fuzmaba,MP,46.09311,171.18513,
Febijcav,MS,-45.25523,136.34299,
Bekjico,SC,-44.39039,67.36859,
Ninajipa,NM,79.15383,78.08317,
Teflelhu,DE,73.52376,52.43848,
Mobavar,WA,-10.50521,82.93115,
Awbibaj,VI,60.89767,116.69523,
Fekeafa,HI,71.58524,120.09784,
Ripvekiri,AS,-11.1599,9.78783,
Uldafan,AE,-86.64347,33.79264,
Makuhas,GA,-44.18827,18.71284,
Metozok,PR,16.44211,5.56477,
Kagsawruf,FM,-62.78159,160.61529,
Wewgega,MH,73.66743,43.5045,
Nanenca,UT,-25.7647,95.59204,
Fineew,OH,-44.11466,127.68987,
Empaju,IA,41.91753,140.61763,
Wopicu,TN,-58.58727,53.56829,
Mahungip,MP,-13.69878,144.90006,
Ziduwbe,NM,21.85822,133.32522,
Cohguzbig,WA,-71.83186,0.93097,
Kekcoat,FL,-88.72605,56.14647,
Meetoran,NC,32.57961,155.63494,
Marbide,VI,-20.37713,22.36281,
Limsecgit,KS,48.42662,6.48709,
Vuzigzil,AZ,-73.05753,141.75621,
Iruuvki,MP,43.02655,93.76188,
Kubnekfeb,NJ,58.36352,23.02975,
Puccaoro,FL,-71.15869,25.47838,
Pokirpu,MT,-9.5347,30.33934,
Ongamu,PA,-72.86366,80.57811,
Evkeraz,RI,-29.72175,128.50088,
Loojne,MO,-3.79709,53.69186,
Inefuzen,HI,-46.7434,172.8931,
Ropuleup,CO,-66.75326,65.07749,
Aggobi,AL,26.92886,47.18421,
Fobanedel,NM,38.16287,4.20249,
Viboatu,RI,-11.30428,151.10206,
Dejuniuw,VI,-75.88178,23.18929,
Tupemna,NE,-30.06734,15.61159,
Evpimu,ME,15.1923,157.45052,
Alagukhi,MO,-45.11799,143.18266,
Isiwmuz,AP,3.86091,50.88606,
Cuhbufgo,TN,-66.08136,47.21667,
Uhidiru,OH,-57.71191,155.56778,
Afesehhen,AZ,-73.40754,117.20681,
